,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SUN2,2.27211788496362e-23,0.212235052351511,0.327,0.286,5.09999580458934e-19
NR1H2,2.28985891134552e-23,0.294096373186229,0.195,0.16,5.13981731240616e-19
APH1A,2.32958195615314e-23,0.243687370640847,0.258,0.219,5.22897965878135e-19
YWHAZ,3.25915530656135e-23,0.120956660859661,0.65,0.609,7.3155000011076e-19
PER1,3.32112518241297e-23,0.208210119457565,0.242,0.203,7.45459758444415e-19
LRP1,3.81943631949935e-23,-0.433995738968433,0.075,0.1,8.57310676274823e-19
WDR33,4.77945845814354e-23,0.300574407333004,0.181,0.148,1.0727972455149e-18
ZNF394,5.1073208649727e-23,0.292098013018828,0.193,0.159,1.14638924135177e-18
MARCKSL1,5.26647117144435e-23,0.364887555757629,0.141,0.111,1.1821121191424e-18
HIST1H1D,5.38107042502891e-23,0.277290320131685,0.253,0.216,1.20783506760199e-18
IL21R,7.0580856269643e-23,0.494115412212391,0.083,0.06,1.58425789982841e-18
XCL1,7.9181284266136e-23,-0.65444602302077,0.026,0.041,1.77730310663769e-18
TMC8,9.09704830372844e-23,0.219887198860058,0.302,0.263,2.04192346225489e-18
CD47,9.37889412244811e-23,0.220263684868793,0.308,0.269,2.1051865747247e-18
FCER1G,9.86616172186616e-23,-0.188445577856586,0.183,0.22,2.21455866009008e-18
ZBTB1,1.01344748487761e-22,0.340134136852406,0.165,0.133,2.27478422455628e-18
RSRC2,1.19319015522956e-22,0.258689289413619,0.236,0.199,2.67823462242826e-18
EIF5,1.36148070736679e-22,0.196197476334691,0.345,0.304,3.05597959575549e-18
SP3,1.36675197532755e-22,0.316700049149384,0.168,0.136,3.06781148382023e-18
TRABD2A,1.39531741496814e-22,0.36201376615844,0.133,0.104,3.13192946963749e-18
AP3M2,1.41011635197838e-22,0.474202029989353,0.082,0.059,3.16514716365068e-18
VPS13C,1.63301041442444e-22,0.242533220371902,0.25,0.214,3.6654551762171e-18
CAMK4,2.066467870038e-22,0.252126474294502,0.261,0.224,4.6383937810873e-18
GABARAP,2.10285206118217e-22,-0.208480886138208,0.512,0.543,4.72006173652949e-18
ATXN7,2.34182065119843e-22,0.384777321749422,0.122,0.094,5.25645063368e-18
RLF,2.49215008211091e-22,0.383519875667034,0.12,0.093,5.59388007430615e-18
SRSF3,3.01619971658376e-22,0.191533862152233,0.371,0.33,6.77016188384392e-18
EMP3,3.28053976378724e-22,-0.148420568904971,0.51,0.548,7.36349955379684e-18
CNST,3.90422460604577e-22,0.285258783463174,0.178,0.146,8.76342255073034e-18
NOP58,4.46332887938627e-22,0.239699418387763,0.257,0.22,1.00183880026704e-17
EREG,4.56775515166921e-22,1.0282735316272,0.052,0.034,1.02527832134367e-17
MAX,5.20023686945137e-22,0.194248882229331,0.245,0.208,1.16724516771706e-17
CD6,5.30928006686861e-22,0.227639132173191,0.293,0.255,1.19172100380933e-17
SKIL,7.98093409844401e-22,0.517318873005947,0.073,0.052,1.79140046773674e-17
HECTD1,9.27450288347566e-22,0.282307002552862,0.196,0.163,2.08175491722495e-17
SRPRA,9.42149575354327e-22,0.267890223248932,0.201,0.167,2.11474893684032e-17
HNRNPH3,1.19940887596356e-21,0.228860289417526,0.278,0.241,2.69219316298782e-17
SERINC1,1.33451023500538e-21,0.274503535245013,0.202,0.169,2.99544167349307e-17
PRKCQ-AS1,1.38261105178159e-21,0.290343588851508,0.189,0.157,3.10340876682896e-17
PASK,1.81872058074205e-21,0.403081350649092,0.115,0.089,4.08230021553361e-17
IGKV4-1,1.95640554065395e-21,0.745414707195321,0.021,0.01,4.39134787655185e-17
TUFM,2.10132768108894e-21,0.22745126443326,0.266,0.229,4.71664011297223e-17
VPS51,2.26426625594222e-21,0.248511103126712,0.251,0.215,5.08237203808791e-17
EIF4G2,2.43800825766761e-21,0.178733166309475,0.427,0.389,5.47235333516071e-17
SNHG3,2.44055531953425e-21,0.254215716663865,0.235,0.2,5.47807047022658e-17
FOXN3,2.57311028167113e-21,0.255239487802443,0.221,0.187,5.77560333823903e-17
NUDT2,2.77325648285075e-21,0.484360989304457,0.076,0.054,6.22485150140679e-17
SPTY2D1,3.23052878385265e-21,0.402259017535544,0.104,0.079,7.25124490823566e-17
YWHAB,3.3169341193329e-21,-0.142369890625621,0.544,0.578,7.44519032425463e-17
KIF2A,3.80024765086014e-21,0.207857941977264,0.243,0.207,8.53003587712066e-17
STAB1,3.80217448556225e-21,-0.604449502357794,0.035,0.052,8.53436085029304e-17
RASA3,4.91167889396383e-21,0.242440318079041,0.249,0.213,1.10247544453912e-16
AFF4,5.0120137040703e-21,0.266238498794791,0.2,0.167,1.12499659601562e-16
CHD2,5.59787517114419e-21,0.229752217196622,0.271,0.234,1.25649906091502e-16
ZC3H7A,5.61764861492338e-21,0.31083546193916,0.151,0.122,1.2609374081057e-16
NUTM2B-AS1,6.37561640323606e-21,0.326120453677781,0.147,0.118,1.43107085787037e-16
IL1B,6.58843099142805e-21,1.54059922433564,0.086,0.065,1.47883922033594e-16
COTL1,6.73917591268464e-21,-0.140067173539305,0.408,0.444,1.5126754253612e-16
FNBP4,7.15439875457304e-21,0.230308411989457,0.27,0.234,1.60587634445146e-16
FOLR3,7.29318131508009e-21,-0.849166137137225,0.048,0.066,1.63702747798288e-16
SDCBP,9.75147336394002e-21,0.223690509781559,0.235,0.199,2.18881571126998e-16
TUT4,9.91681445088475e-21,0.264301782296753,0.203,0.17,2.22592817164559e-16
COMMD6,1.00864942820194e-20,-0.125846758235218,0.637,0.669,2.26401450654208e-16
IFRD1,1.13214816140921e-20,0.302893244874957,0.181,0.15,2.54121976309911e-16
RANBP2,1.16835285664354e-20,0.280289534994579,0.19,0.158,2.62248482202209e-16
IL7R,1.24558208928921e-20,0.13362644580999,0.456,0.413,2.79583355761856e-16
NSD3,1.25200781627215e-20,0.213338483388803,0.271,0.234,2.81025674440448e-16
DUSP6,1.32685423203865e-20,-0.572141559483391,0.062,0.083,2.97825700923395e-16
NBPF12,1.35217549253582e-20,0.577818277327443,0.059,0.041,3.0350931105459e-16
SNHG15,1.36508591449059e-20,0.258867020469437,0.219,0.185,3.06407184366559e-16
SRRM1,1.50369106780102e-20,0.175764981673169,0.41,0.372,3.37518497078618e-16
NCF2,1.51157125648619e-20,-0.345071482659901,0.097,0.123,3.3928728423089e-16
SUPV3L1,1.92035191879147e-20,0.392922337897489,0.105,0.08,4.31042191691934e-16
NEAT1,1.93337174395303e-20,-0.347829085312874,0.383,0.413,4.33964621647698e-16
NDEL1,1.96684130196032e-20,0.353318748816493,0.123,0.096,4.41477198638013e-16
WTAP,3.2606713849366e-20,0.284985422982893,0.183,0.152,7.31890299062868e-16
MKRN1,3.63467766279458e-20,0.260243155069735,0.191,0.159,8.15839748190871e-16
PLXNB2,3.68394517491869e-20,-0.499521729249799,0.049,0.068,8.26898333962249e-16
CELF2,3.99760382905553e-20,0.177306775675923,0.377,0.338,8.97302155469803e-16
ARF1,4.20378094375453e-20,0.153272649949618,0.431,0.392,9.43580670635142e-16
ARHGDIA,4.52654794395427e-20,0.180131648033362,0.376,0.338,1.01602895149998e-15
HLX,4.79582317448605e-20,-0.953253303236551,0.012,0.022,1.07647046974514e-15
SH3YL1,4.79838549668805e-20,0.364184992868492,0.129,0.102,1.0770456085866e-15
MGST1,5.0750297917071e-20,-0.671823909608615,0.027,0.041,1.13914118704658e-15
TMF1,5.09142586932606e-20,0.286339100452203,0.161,0.131,1.14282145062893e-15
FOS,5.35759374763543e-20,-0.254695896678987,0.689,0.701,1.20256549259425e-15
STK4,5.77680310920784e-20,0.161754511957856,0.41,0.371,1.29666122589279e-15
GIMAP7,6.70005709615381e-20,-0.266239531045698,0.247,0.28,1.50389481580268e-15
ZBTB16,6.727777688956e-20,0.460129254603704,0.074,0.054,1.51011698006306e-15
DHRS3,6.81399743042953e-20,0.571480889959767,0.055,0.037,1.52946986323421e-15
ANXA2,7.10410282160533e-20,-0.238045924716819,0.246,0.28,1.59458691933753e-15
UBE2D3,7.22805272161688e-20,0.146771743405914,0.475,0.437,1.62240871389412e-15
FOSL2,7.32534057770168e-20,0.305715723285184,0.166,0.136,1.64424594607092e-15
PIM3,8.41907721490914e-20,0.35883606085311,0.164,0.136,1.88974607165851e-15
PAFAH1B1,1.25109646456933e-19,0.238217228487026,0.219,0.186,2.80821112437231e-15
NFE2,1.4970849179321e-19,-0.863089463609364,0.017,0.028,3.3603568067904e-15
SELL,1.49967079491451e-19,0.185081396754422,0.395,0.358,3.3661610662651e-15
RETN,1.55490850473781e-19,0.773255565353834,0.069,0.05,3.49014762973448e-15
CYTOR,1.57686773226392e-19,-0.309760650074784,0.129,0.157,3.53943731183959e-15
C15orf48,1.59113722214385e-19,1.75501197867635,0.012,0.005,3.57146660882409e-15
TUBB4B,1.65741482273081e-19,0.271313993624153,0.203,0.172,3.72023331110159e-15
PCNP,1.68476887005634e-19,0.234694849947794,0.227,0.193,3.78163220572846e-15
CD84,1.74906240645799e-19,-0.385284395030599,0.074,0.096,3.92594547753561e-15
TCL1A,1.76412716771833e-19,0.552988595001253,0.037,0.022,3.95975984066055e-15
PGGHG,1.8497941612323e-19,0.38846977944828,0.099,0.076,4.15204797430201e-15
MORF4L1,2.29481500060293e-19,0.166359244754004,0.396,0.358,5.15094175035335e-15
BRWD1,2.36490792343073e-19,0.260168745871052,0.191,0.16,5.30827232493262e-15
CBLB,2.40859726505546e-19,0.253550905330976,0.203,0.171,5.40633742114348e-15
PABPC4,2.64624402933665e-19,0.252314495458538,0.199,0.168,5.93975934824905e-15
CDKN2AIP,2.79392542209844e-19,0.344358169009451,0.12,0.095,6.27124500244216e-15
PLAAT2,3.01617714269308e-19,1.2891360266656,0.013,0.005,6.77011121448888e-15
HNRNPUL1,3.13746856110036e-19,0.200926670370788,0.298,0.263,7.04236193224586e-15
UBE2B,3.33725552275538e-19,0.204671150198676,0.278,0.242,7.49080374637672e-15
KCNA3,3.41682561941074e-19,0.310233480887558,0.147,0.12,7.66940678532934e-15
HBP1,3.53631448676959e-19,0.297666461044439,0.161,0.133,7.93761149700302e-15
AVPI1,3.63339220390858e-19,0.771571728057443,0.031,0.018,8.15551214089319e-15
LMO2,3.67852400135362e-19,-0.689387786565151,0.022,0.035,8.25681497343834e-15
ICAM1,3.71355107524777e-19,0.651909682100364,0.064,0.046,8.33543674350116e-15
CYLD,4.16541229721033e-19,0.230501062920998,0.227,0.194,9.34968444231832e-15
TTC17,4.23980340939297e-19,0.259791945840644,0.196,0.165,9.51666273272345e-15
ABCA1,4.49379676832523e-19,0.587067501412678,0.048,0.032,1.00867762261828e-14
RHOB,4.73701722816424e-19,-0.426080937908601,0.146,0.173,1.06327088703375e-14
TNFSF13B,4.95472555134433e-19,-0.367282981977807,0.083,0.106,1.11213769725475e-14
CTDSPL2,5.02957314598548e-19,0.394455595253202,0.096,0.073,1.1289379883479e-14
RBM23,5.37688893226109e-19,0.278460862551174,0.172,0.143,1.20689648973532e-14
TLK1,5.47368712871953e-19,0.258433780591548,0.178,0.148,1.22862381291239e-14
NSF,5.5214443262651e-19,0.400026703262049,0.093,0.071,1.23934339347347e-14
GPR183,6.39916877072591e-19,0.301792206185435,0.202,0.171,1.43635742227714e-14
JMJD1C,7.40581672731031e-19,0.242720738044907,0.242,0.21,1.66230962261207e-14
IL6ST,7.85052721223259e-19,0.282757912293496,0.188,0.158,1.76212933805773e-14
FP565260.1,8.37966138025124e-19,1.04136350006655,0.019,0.009,1.88089879341119e-14
ZNF107,8.93530390379969e-19,0.38895131603085,0.105,0.082,2.00561831424688e-14
GIMAP1,9.08649194757367e-19,-0.290359322494683,0.169,0.198,2.03955398255239e-14
GNG5,1.05446265205741e-18,-0.186725552126825,0.288,0.324,2.36684686880805e-14
RNPS1,1.06955509866759e-18,0.208780155345764,0.284,0.249,2.40072337446927e-14
TGFBI,1.09515105011726e-18,-0.407288978120099,0.069,0.09,2.4581760470932e-14
IRF1,1.18520646093702e-18,0.208192126366466,0.355,0.32,2.66031442221923e-14
ANK3,1.1883485303326e-18,0.502796365532159,0.063,0.045,2.66736711118456e-14
UTRN,1.36236697885226e-18,0.21680628424447,0.252,0.218,3.05796892073178e-14
P2RY10,1.39390068708099e-18,0.348733716016897,0.109,0.085,3.128749482222e-14
KLHDC2,1.47215776839762e-18,0.266271855566965,0.176,0.147,3.30440532694529e-14
ATP8A1,1.51884214994344e-18,0.292370223073279,0.152,0.125,3.40919308976304e-14
PLK2,1.56305356361015e-18,0.879377400224893,0.026,0.014,3.50843002887935e-14
THAP7,1.6299092962415e-18,0.341481828760245,0.123,0.098,3.65849440634368e-14
CD151,1.73062926154294e-18,-0.433254658755475,0.056,0.075,3.88457044045929e-14
RBM34,1.76539750013602e-18,0.349166632761598,0.117,0.092,3.96261122880531e-14
RBP7,1.90525720050073e-18,-0.436830521126669,0.047,0.064,4.27654031224393e-14
ARHGAP15,2.06643931731066e-18,0.207907261534597,0.28,0.246,4.63832969163551e-14
SOD2,2.63262052161356e-18,0.523729773733772,0.231,0.202,5.9091800228138e-14
SSH2,2.71398432966444e-18,0.224388280314239,0.243,0.21,6.0918092263648e-14
NDUFB2,2.90465673649795e-18,-0.186712119086593,0.316,0.351,6.51979251074329e-14
COX6B1,2.9127347154375e-18,-0.156212171534156,0.473,0.505,6.53792434227101e-14
CDK17,3.81469522492749e-18,0.296340773133509,0.162,0.135,8.56246490187225e-14
ANKHD1,4.00689996320843e-18,0.238963537755365,0.211,0.18,8.99388765741763e-14
RPS10,4.30847964997279e-18,0.14282234918693,0.388,0.35,9.67081342232893e-14
EWSR1,4.37802371292292e-18,0.188016312415308,0.287,0.252,9.82691202602679e-14
C20orf204,4.39790641924887e-18,1.6780505145819,0.01,0.003,9.87154074864602e-14
PDCD4,4.46533296136696e-18,0.216783713038761,0.263,0.23,1.00228863650843e-13
FBXO34,5.45247704506044e-18,0.429668082948555,0.08,0.06,1.22386299753427e-13
ELOB,5.91463147161116e-18,-0.154517240963436,0.456,0.489,1.32759818011784e-13
DDX3Y,7.10405346287629e-18,0.223759214595888,0.206,0.175,1.59457584027721e-13
FGR,7.49260964657028e-18,-0.175049834829129,0.205,0.238,1.68179116126916e-13
AK5,7.55723946744068e-18,0.581156285247376,0.047,0.032,1.69629797086173e-13
AZIN1,7.82142177791786e-18,0.309830258291242,0.134,0.108,1.75559633227144e-13
NUP98,8.16893939444256e-18,0.311515222134491,0.135,0.109,1.83360013647658e-13
PPP2CA,8.18080311907026e-18,0.244281279486485,0.215,0.185,1.83626306810651e-13
ADK,1.06892139933625e-17,0.303222277829284,0.144,0.118,2.39930097295015e-13
LDHA,1.07240927625714e-17,0.183827933842685,0.354,0.319,2.40712986148678e-13
HSPA6,1.07590585939775e-17,-0.792335484983753,0.014,0.024,2.4149782920042e-13
MARCH6,1.22644286410498e-17,0.303719349810041,0.143,0.117,2.75287365277004e-13
THRAP3,1.23801304281997e-17,0.20750859012651,0.254,0.221,2.7788440759137e-13
EPC1,1.29170163185004e-17,0.156612292734222,0.371,0.335,2.89935348285059e-13
SP140L,1.43528875605838e-17,0.304337367579616,0.138,0.113,3.22164914184864e-13
GAPDH,1.44911076586354e-17,-0.119564690261793,0.779,0.796,3.25267402505731e-13
ZNF92,1.48421878007591e-17,0.389092817174357,0.09,0.069,3.33147747375839e-13
TNFAIP2,1.50422572808288e-17,-0.238579216695372,0.088,0.111,3.37638506925483e-13
ETV3,1.5176752946452e-17,0.470227766539133,0.066,0.048,3.40657396636061e-13
EIF2A,1.58772274121747e-17,0.235401068905767,0.208,0.177,3.56380246493672e-13
ALG13,1.64913656680246e-17,0.313261671332205,0.135,0.11,3.7016519378448e-13
GSPT1,1.7278541156127e-17,0.346969439966587,0.119,0.095,3.87834134790426e-13
CHIC2,1.84134565745473e-17,0.261857801621669,0.165,0.137,4.13308446272288e-13
BEX2,1.95755108913394e-17,0.35789592914236,0.105,0.083,4.39391917467004e-13
ETF1,1.98951227009889e-17,0.309695430780167,0.134,0.109,4.46565924146398e-13
MSL2,2.04139237373896e-17,0.34477999210038,0.113,0.089,4.58210932209447e-13
KANSL2,2.21588192967012e-17,0.3504526483341,0.108,0.085,4.97376857933754e-13
MFSD14A,2.32622634751788e-17,0.280828866213173,0.153,0.126,5.22144765963864e-13
JOSD1,2.37114016081566e-17,0.39717582494794,0.086,0.065,5.32226120496683e-13
USP3,2.42020369658358e-17,0.225663318036357,0.211,0.18,5.4323892173515e-13
RBM39,3.08660594010106e-17,0.136305875528294,0.543,0.512,6.92819569315085e-13
BET1L,3.51097955292578e-17,0.325231599817246,0.124,0.099,7.8807447044972e-13
SMAD7,3.6265929432901e-17,0.514690859368316,0.058,0.041,8.14025052050896e-13
GPBAR1,3.82284705927069e-17,-0.659797700799791,0.024,0.037,8.580762509239e-13
PAG1,3.93175398014424e-17,0.264514032716093,0.169,0.141,8.82521498383177e-13
ALKBH5,3.99723254467515e-17,0.253874212866682,0.187,0.158,8.97218816977783e-13
COX7C,4.81505897318493e-17,-0.101825496219257,0.73,0.752,1.08078813712109e-12
CD68,4.89733414597386e-17,-0.196116793056406,0.126,0.153,1.09925562240529e-12
SEPTIN2,5.03130513946684e-17,0.221031904520549,0.234,0.203,1.12932675160473e-12
RAB5A,5.04434608955247e-17,0.30108365936024,0.132,0.107,1.13225392326095e-12
BLVRB,5.10124786652169e-17,-0.377978488953631,0.098,0.121,1.14502609611946e-12
ATP5MF,5.5530812934033e-17,-0.187165542859945,0.295,0.328,1.24644462711731e-12
CNOT1,6.08400975117499e-17,0.219593694221096,0.237,0.206,1.36561682874874e-12
LINC00339,6.55098993540337e-17,-0.492316910393596,0.037,0.053,1.47043520090064e-12
VAMP8,6.66681492928807e-17,-0.212085715148233,0.275,0.307,1.496433279028e-12
APBA2,7.69651150063317e-17,0.382876483878108,0.099,0.077,1.72755897143212e-12
GGNBP2,7.85589624606367e-17,0.225640484538526,0.236,0.205,1.76333447139145e-12
RAB32,8.63183703486953e-17,-0.573535465321854,0.029,0.043,1.93750214084681e-12
UQCR10,8.75508185190936e-17,-0.184562757623786,0.316,0.349,1.96516567247958e-12
TNKS2,8.80889881197084e-17,0.323652074382152,0.119,0.096,1.97724542733498e-12
ATP2B1-AS1,8.93321907027473e-17,-0.384374813325648,0.184,0.21,2.00515035251387e-12
CHMP7,9.5111007395486e-17,0.29647629357846,0.145,0.119,2.13486167199908e-12
HERPUD1,9.89993468159268e-17,0.26417603555494,0.299,0.268,2.22213933863029e-12
CIR1,1.0547436007898e-16,0.244256582153409,0.197,0.169,2.36747748633279e-12
TMEM131L,1.06997684032279e-16,0.280061869803516,0.148,0.122,2.40167001578854e-12
CCNG1,1.09256871253905e-16,0.245377599872548,0.179,0.151,2.45237973216516e-12
FOSB,1.18587595119191e-16,-0.346836825470767,0.32,0.345,2.66181716004535e-12
CASP8,1.39235737680757e-16,0.244214210776621,0.191,0.163,3.12528536798226e-12
SYNE2,1.39817108939462e-16,0.228492814576585,0.299,0.268,3.13833482725517e-12
ARL4C,1.42810160121096e-16,0.164885545216631,0.374,0.34,3.20551685407812e-12
ZFR,1.46125317372397e-16,0.263273412200379,0.161,0.135,3.27992887374082e-12
HERPUD2,1.58666302854743e-16,0.239045736974012,0.189,0.161,3.56142383387756e-12
ICOS,1.64945378843453e-16,0.47680927499324,0.067,0.05,3.70236397352014e-12
CALHM2,1.80977138020996e-16,-0.453841817461386,0.044,0.061,4.06221284001927e-12
CAPN7,1.87157093877398e-16,0.29453707841273,0.142,0.117,4.20092812917208e-12
GCC2,1.91779417232528e-16,0.178838581119003,0.299,0.266,4.30468079920131e-12
CFP,1.92108457846755e-16,-0.303979132281218,0.122,0.146,4.31206644482827e-12
TMED2,1.97899661814676e-16,0.211612947114683,0.237,0.206,4.44205580909222e-12
DDX39A,2.07509138252054e-16,0.208885297474412,0.245,0.214,4.6577501172056e-12
YBX1,2.18564484034008e-16,0.111576304132614,0.672,0.641,4.90589840862733e-12
VIM,2.27702702593366e-16,-0.101406048362175,0.739,0.76,5.1110148624107e-12
SERTAD1,2.29914059520738e-16,0.326119378981762,0.126,0.103,5.16065098000249e-12
GTF2H5,2.39364901843866e-16,-0.383185017815089,0.065,0.084,5.37278458678741e-12
KDM2A,2.59776174981124e-16,0.261663086814708,0.173,0.146,5.8309360236263e-12
OAS1,2.90023766145387e-16,-0.427394322860278,0.054,0.072,6.50987345489936e-12
CSF1R,2.95011616854395e-16,-0.374425413904869,0.051,0.068,6.62183075191375e-12
KRR1,3.08950956563272e-16,0.284315188940254,0.134,0.11,6.93471317101921e-12
ARID5B,3.16145298328938e-16,0.244182538188944,0.198,0.17,7.09619736629133e-12
MALT1,3.18012063639377e-16,0.347444884701182,0.107,0.085,7.13809878044946e-12
NQO2,3.35443032132172e-16,-0.372357957117111,0.065,0.085,7.52935429923873e-12
XRCC6,3.45026373946197e-16,0.172005435788371,0.316,0.283,7.74446198959635e-12
NBPF1,3.62079250470909e-16,0.63054713939448,0.036,0.024,8.12723085607002e-12
EIF4H,3.6561939046801e-16,0.182624068394386,0.289,0.256,8.20669283844495e-12
S100A12,3.74064911483414e-16,-0.126455465705952,0.095,0.118,8.39626100315671e-12
CAMK2D,4.06792003145742e-16,0.353625113872293,0.105,0.083,9.13085330260932e-12
LSM14A,4.19750255269197e-16,0.200973475617631,0.25,0.22,9.42171422977241e-12
SELENOT,4.29639095057806e-16,0.225588668722147,0.21,0.181,9.64367912766751e-12
KLHL24,4.37485056139508e-16,0.28997378851049,0.141,0.116,9.8197895701074e-12
APOBEC3C,4.70121218924682e-16,-0.313669141455141,0.095,0.117,1.05523408799834e-11
TIPARP,5.16329229774869e-16,0.32836557039814,0.143,0.118,1.15895258915267e-11
NRG1,5.21321001425466e-16,-0.708578582687823,0.018,0.029,1.1701571197996e-11
APOBR,5.6370976063734e-16,-0.486331173423502,0.044,0.059,1.26530292872657e-11
PRNP,6.19113522059684e-16,0.244770790977568,0.174,0.147,1.38966221161517e-11
IKZF5,6.59787831338103e-16,0.395255122698859,0.081,0.062,1.48095976622151e-11
LYPD3,6.71399544723213e-16,0.824354275427001,0.025,0.014,1.50702341808572e-11
ARHGEF7,7.40333876343009e-16,0.349093659731859,0.1,0.079,1.66175341883952e-11
DCTN6,7.71888276572002e-16,0.412600475279144,0.074,0.056,1.73258042559352e-11
CCDC59,8.67901704272005e-16,0.216461039661051,0.215,0.186,1.94809216540894e-11
DDX39B,8.74019078457225e-16,0.179442645033403,0.292,0.26,1.96182322350509e-11
TP53BP2,9.72243814763122e-16,0.457048498807033,0.062,0.045,2.1822984666173e-11
EIF3E,1.01282631357271e-15,0.12866049248162,0.526,0.496,2.27338994344531e-11
MIER1,1.01347239065524e-15,0.219385381354888,0.196,0.168,2.27484012806475e-11
CISH,1.02433607500848e-15,-0.792543514440602,0.023,0.035,2.29922475396404e-11
