group,names,scores,logfoldchanges,pvals,pvals_adj
0,FGL2,93.78182,4.647776,0.0,0.0
0,FCGRT,93.00761,3.6719866,0.0,0.0
0,HLA-DRB1,92.7147,2.893941,0.0,0.0
0,NFKBIA,92.42717,2.5558653,0.0,0.0
0,CTSD,92.18303,2.7174575,0.0,0.0
0,MCL1,92.14863,2.415748,0.0,0.0
0,MT-ND1,92.07874,1.2992585,0.0,0.0
0,TNFRSF1B,91.63889,2.8932595,0.0,0.0
0,VSIR,91.48752,2.5070648,0.0,0.0
0,GAPDH,91.48453,1.7724162,0.0,0.0
0,RAC1,91.06588,2.4443083,0.0,0.0
0,NPC2,90.98109,3.0636718,0.0,0.0
0,CD74,90.40554,2.7218783,0.0,0.0
0,TALDO1,90.329605,2.927539,0.0,0.0
0,STXBP2,90.138176,3.0977051,0.0,0.0
0,LGALS2,89.0913,6.1926603,0.0,0.0
0,LILRB2,88.98756,4.627042,0.0,0.0
0,PYCARD,88.89979,3.1606162,0.0,0.0
0,H3F3A,88.79876,1.5615354,0.0,0.0
0,CDKN1A,88.62196,4.45488,0.0,0.0
0,ATP5F1E,87.96886,1.3164877,0.0,0.0
0,CTSB,87.94119,3.437733,0.0,0.0
0,JUND,87.44159,2.5410683,0.0,0.0
0,G0S2,86.16374,6.506466,0.0,0.0
0,NCF1,85.806885,3.1353033,0.0,0.0
0,ANXA5,85.54504,2.7806575,0.0,0.0
0,MYO1F,85.43372,2.665279,0.0,0.0
0,MPEG1,84.82375,4.791214,0.0,0.0
0,FPR1,84.710655,6.1724834,0.0,0.0
0,LRP1,84.58522,5.7904725,0.0,0.0
0,CD302,84.218094,5.235716,0.0,0.0
0,ARPC1B,83.231384,1.8269875,0.0,0.0
0,C5AR1,83.0279,5.0506163,0.0,0.0
0,CPVL,80.79107,4.9563866,0.0,0.0
0,ATP6V0B,80.25709,2.4329581,0.0,0.0
0,SH3BGRL3,79.495514,1.4337646,0.0,0.0
0,TNFSF13B,79.474205,4.6829762,0.0,0.0
0,SERF2,79.44539,1.2302753,0.0,0.0
0,DUSP1,79.247765,1.6055377,0.0,0.0
0,ANXA2,78.99693,2.5222774,0.0,0.0
0,TIMP1,78.69675,2.8762195,0.0,0.0
0,ZFP36,78.57217,1.7952436,0.0,0.0
0,HIF1A,77.60967,2.505849,0.0,0.0
0,CXCL8,77.37508,6.989719,0.0,0.0
0,THBS1,76.92234,6.9437776,0.0,0.0
0,ATP6V0C,76.73448,1.8318939,0.0,0.0
0,DMXL2,76.633835,5.4549994,0.0,0.0
0,GRINA,76.32725,2.9146018,0.0,0.0
0,IL1B,76.220764,6.246966,0.0,0.0
0,PGD,76.07462,3.4966478,0.0,0.0
0,BLVRB,76.0022,4.105851,0.0,0.0
0,RAB31,75.796776,4.232978,0.0,0.0
0,SOD2,75.21104,2.8040724,0.0,0.0
0,HCK,75.08285,4.0924625,0.0,0.0
0,TGFBI,74.64836,5.072082,0.0,0.0
0,CLEC12A,74.63616,5.0655136,0.0,0.0
0,JAML,74.3962,3.4338312,0.0,0.0
0,AGTRAP,74.35971,3.0739307,0.0,0.0
0,NINJ1,74.11981,3.0220754,0.0,0.0
0,ALDH2,73.994675,5.1013336,0.0,0.0
0,THEMIS2,72.8994,3.0781472,0.0,0.0
0,GRK2,72.69239,2.7848377,0.0,0.0
0,PILRA,72.322075,4.4529734,0.0,0.0
0,CD36,72.26933,6.053083,0.0,0.0
0,CEBPB,71.89635,3.0828085,0.0,0.0
0,EIF4A1,71.80164,1.5482738,0.0,0.0
0,MAFB,71.7044,4.9816413,0.0,0.0
0,TMSB10,71.670425,0.9281959,0.0,0.0
0,AP2S1,71.56737,2.3825557,0.0,0.0
0,PRAM1,71.31506,5.007986,0.0,0.0
0,ACTB,71.035805,1.1658574,0.0,0.0
0,GRB2,71.01107,1.9225326,0.0,0.0
0,C1orf162,71.009834,2.4873002,0.0,0.0
0,CAPG,70.8952,3.3570373,0.0,0.0
0,C19orf38,70.675316,4.5536337,0.0,0.0
0,SLC7A7,70.66802,4.5819864,0.0,0.0
0,SERPINB1,70.488976,2.1483817,0.0,0.0
0,ARRB2,70.363434,1.8880608,0.0,0.0
0,H2AFY,69.92624,2.5551667,0.0,0.0
0,BRI3,69.7344,3.4618807,0.0,0.0
0,CRTAP,69.697815,2.860334,0.0,0.0
0,LYN,69.5832,2.4924428,0.0,0.0
0,ITGB2,69.55568,1.5048444,0.0,0.0
0,ZFAND5,69.50034,2.2555776,0.0,0.0
0,LRRFIP1,69.489044,1.6703714,0.0,0.0
0,TRAPPC5,69.326096,2.0982099,0.0,0.0
0,GNG5,69.18641,1.8950636,0.0,0.0
0,PLBD1,69.07858,5.7379303,0.0,0.0
0,MYADM,69.017456,2.7308254,0.0,0.0
0,NR4A1,68.98663,3.8284988,0.0,0.0
0,LAMTOR4,68.83349,1.6668754,0.0,0.0
0,SLC43A2,68.7689,4.441868,0.0,0.0
0,ADA2,68.42071,2.91432,0.0,0.0
0,IGSF6,68.405304,4.801796,0.0,0.0
0,IFNGR2,68.36116,3.1520948,0.0,0.0
0,PLXDC2,68.31506,5.2643843,0.0,0.0
0,IFITM3,68.20059,2.0654461,0.0,0.0
0,STX11,67.98622,3.4799516,0.0,0.0
0,ZNF385A,67.89569,4.6506734,0.0,0.0
0,ZEB2,67.86808,2.2904575,0.0,0.0
0,CNPY3,67.714966,2.0386498,0.0,0.0
0,FKBP1A,67.65176,1.9290805,0.0,0.0
0,ELOB,67.55193,1.3976544,0.0,0.0
0,KLF10,67.53517,2.9477096,0.0,0.0
0,CYBA,67.50265,1.4020091,0.0,0.0
0,FMNL1,67.412315,2.2102082,0.0,0.0
0,RILPL2,67.29971,2.7398977,0.0,0.0
0,MYL6,67.1644,1.1474018,0.0,0.0
0,MIDN,67.10673,2.712414,0.0,0.0
0,GLUL,66.96573,2.865629,0.0,0.0
0,HBEGF,66.659645,6.063128,0.0,0.0
0,HLA-DRB5,66.59082,2.3154664,0.0,0.0
0,HLA-DMA,66.52605,2.5122628,0.0,0.0
0,SGK1,66.37065,4.1174407,0.0,0.0
0,LGALS9,66.31858,2.9809117,0.0,0.0
0,PLEK,66.274086,2.327433,0.0,0.0
0,CAST,66.088425,1.7205188,0.0,0.0
0,IER3,66.046165,4.96131,0.0,0.0
0,CTSH,65.8809,3.1310618,0.0,0.0
0,ZYX,65.86091,1.7866786,0.0,0.0
0,CLIC1,65.24429,1.4986415,0.0,0.0
0,SH3BP2,65.05518,2.9739695,0.0,0.0
0,ARPC3,65.038284,1.2488399,0.0,0.0
0,PRELID1,64.94516,1.9136132,0.0,0.0
0,NLRP3,64.37803,5.4449115,0.0,0.0
0,SERP1,64.34218,1.3526648,0.0,0.0
0,MXD1,64.17843,3.4634967,0.0,0.0
0,TCIRG1,64.09061,1.9175527,0.0,0.0
0,MT-CO1,64.010185,0.78125465,0.0,0.0
0,PER1,63.63242,2.082722,0.0,0.0
0,IRAK3,63.53129,5.203327,0.0,0.0
0,ANPEP,63.29612,6.078034,0.0,0.0
0,EVI2B,63.232357,1.7092074,0.0,0.0
0,C4orf48,63.1054,2.2873712,0.0,0.0
0,POU2F2,62.87193,2.4091206,0.0,0.0
0,KCTD12,62.833954,5.6044436,0.0,0.0
0,IQGAP1,62.809307,1.7215303,0.0,0.0
0,ALDOA,62.732742,1.4151016,0.0,0.0
0,IER2,62.623222,1.4668534,0.0,0.0
0,CCDC88A,62.53617,3.7947204,0.0,0.0
0,NBPF14,62.470398,2.927092,0.0,0.0
0,SCO2,62.372017,3.8558824,0.0,0.0
0,CTSZ,62.251923,3.732047,0.0,0.0
0,LILRB3,62.04309,4.970264,0.0,0.0
0,HLA-DQB1,61.963753,2.1675751,0.0,0.0
0,AC007952.4,61.83374,2.9032211,0.0,0.0
0,LILRA5,61.513657,4.492181,0.0,0.0
0,AHNAK,61.50555,1.5190853,0.0,0.0
0,PPP1R15A,61.46889,1.4879638,0.0,0.0
0,AC020656.1,61.432556,5.684463,0.0,0.0
0,SAMHD1,61.217873,1.6448313,0.0,0.0
0,UBXN11,61.147915,2.708664,0.0,0.0
0,PTP4A2,61.144955,1.7605469,0.0,0.0
0,SDCBP,61.13327,2.0458295,0.0,0.0
0,BCL2A1,60.769802,2.9491222,0.0,0.0
0,RETN,60.656734,5.6926413,0.0,0.0
0,HLA-DPA1,60.078613,1.7349812,0.0,0.0
0,PGLS,60.036415,1.9367477,0.0,0.0
0,ATP5MC2,59.99755,0.9994163,0.0,0.0
0,ANXA1,59.96225,1.618179,0.0,0.0
0,CD300E,59.81507,5.3573623,0.0,0.0
0,TNFSF13,59.788296,4.5520687,0.0,0.0
0,KLF6,59.694523,1.3286858,0.0,0.0
0,PKM,59.606895,1.4841061,0.0,0.0
0,GAS7,59.478493,4.3377094,0.0,0.0
0,LCP1,59.40968,1.2737924,0.0,0.0
0,RXRA,59.021927,4.588612,0.0,0.0
0,PLEC,58.736767,2.4434838,0.0,0.0
0,CARD16,58.665802,2.0232599,0.0,0.0
0,PECAM1,58.621357,2.5780609,0.0,0.0
0,GPX4,58.6028,1.464102,0.0,0.0
0,RBP7,58.43039,6.31792,0.0,0.0
0,LY86,58.422184,3.4076085,0.0,0.0
0,CD83,58.395985,2.5644774,0.0,0.0
0,FCGR2A,58.36816,4.746953,0.0,0.0
0,CPPED1,58.36569,3.628095,0.0,0.0
0,MT-ND3,58.357357,0.6421937,0.0,0.0
0,MYO9B,58.31057,2.5079598,0.0,0.0
0,CAPNS1,58.162994,2.660705,0.0,0.0
0,LYST,58.145695,2.2557406,0.0,0.0
0,GNB2,57.96389,1.6076847,0.0,0.0
0,MGAT1,57.928432,2.2124918,0.0,0.0
0,FOLR3,57.919548,7.3937254,0.0,0.0
0,SYK,57.855232,3.038773,0.0,0.0
0,CD93,57.806873,6.287069,0.0,0.0
0,FOSL2,57.601814,2.5143383,0.0,0.0
0,ODF3B,57.56316,3.7977147,0.0,0.0
0,NUP214,57.32729,2.7487924,0.0,0.0
0,SULT1A1,57.32514,3.846241,0.0,0.0
0,LRRK2,57.316006,4.6451917,0.0,0.0
0,ID2,57.21743,1.9559342,0.0,0.0
0,RHOG,56.872623,1.5587934,0.0,0.0
0,CDA,56.791637,5.805407,0.0,0.0
0,PLXNB2,56.56543,4.6173296,0.0,0.0
0,ALOX5,56.549934,3.3428597,0.0,0.0
0,DUSP6,56.11097,4.5262446,0.0,0.0
0,VAMP8,56.09784,1.6135135,0.0,0.0
0,HLA-DMB,55.9384,2.6898382,0.0,0.0
0,FLNA,55.93108,1.3341275,0.0,0.0
0,TMSB4X,55.86372,0.73753345,0.0,0.0
0,LILRA2,55.860817,4.4020133,0.0,0.0
0,LAPTM5,55.77464,0.93172204,0.0,0.0
0,ACSL1,55.632874,4.67706,0.0,0.0
0,CD44,55.51172,1.2032307,0.0,0.0
0,OGFRL1,55.46499,3.7963445,0.0,0.0
0,GLRX,55.428307,2.206445,0.0,0.0
0,ITM2B,55.352665,0.97567785,0.0,0.0
0,IL17RA,55.302032,2.3631208,0.0,0.0
0,LSP1,55.11962,1.031829,0.0,0.0
0,TBXAS1,54.937317,3.6156144,0.0,0.0
0,LTA4H,54.85833,2.173602,0.0,0.0
0,ATP6V1F,54.75317,1.7379363,0.0,0.0
0,ATF3,54.69143,4.377387,0.0,0.0
0,ATP5MPL,54.67063,1.324983,0.0,0.0
0,CCNL1,54.640514,1.2769504,0.0,0.0
0,ETV6,54.521782,3.183447,0.0,0.0
0,EMP3,54.307117,1.1495794,0.0,0.0
0,TIMP2,54.168407,4.9735813,0.0,0.0
0,TREM1,54.092415,6.4011765,0.0,0.0
0,COX8A,53.93578,1.2857075,0.0,0.0
0,CYP1B1,53.69031,7.0107226,0.0,0.0
0,MS4A7,53.64814,3.6323829,0.0,0.0
0,WARS,53.619965,2.7981758,0.0,0.0
0,ATP6V0D1,53.60031,2.3125045,0.0,0.0
0,HLA-DPB1,53.355495,1.5323042,0.0,0.0
0,RELT,53.184036,3.4118571,0.0,0.0
0,EMILIN2,53.15293,4.644015,0.0,0.0
0,IRF2BP2,53.03541,1.9738064,0.0,0.0
0,PFDN5,53.022182,0.7365332,0.0,0.0
0,AMPD2,52.716534,3.1653862,0.0,0.0
0,ITGAX,52.585613,3.4751463,0.0,0.0
0,TLR2,52.543407,5.579132,0.0,0.0
0,NFKBIZ,52.528454,1.9199097,0.0,0.0
0,PLSCR1,52.527843,2.9465737,0.0,0.0
0,TMEM176B,52.52346,5.297586,0.0,0.0
0,ASGR1,52.44536,5.9684367,0.0,0.0
0,MARCKS,52.385136,4.3947716,0.0,0.0
0,GLIPR1,52.363922,1.8846568,0.0,0.0
0,CD4,52.18407,2.3150632,0.0,0.0
0,CSTB,51.85547,1.6319519,0.0,0.0
0,CASP1,51.704773,2.2651546,0.0,0.0
0,RNF149,51.702003,1.5558046,0.0,0.0
0,MAN2B1,51.675095,1.9931214,0.0,0.0
0,ARPC5,51.578743,1.4323909,0.0,0.0
0,RARA,51.492386,2.426402,0.0,0.0
0,TMEM170B,51.475704,5.676895,0.0,0.0
0,RAB11FIP1,51.319336,2.9254003,0.0,0.0
0,PAK1,51.241013,3.2957435,0.0,0.0
0,QKI,51.216263,3.3311555,0.0,0.0
0,NOTCH2,51.16337,2.3680978,0.0,0.0
0,RIN3,50.82314,1.8358272,0.0,0.0
0,TOM1,50.79125,2.5098033,0.0,0.0
0,SLC25A37,50.6578,3.2579525,0.0,0.0
0,IL10RA,50.63781,1.372716,0.0,0.0
0,ARAP1,50.36093,2.6694481,0.0,0.0
0,TPI1,50.35785,1.2556363,0.0,0.0
0,COX6B1,50.30856,1.0398769,0.0,0.0
0,BNIP3L,50.118633,2.0420299,0.0,0.0
0,STAB1,50.11577,7.0914216,0.0,0.0
0,HK3,50.086086,4.62144,0.0,0.0
0,ZNF106,49.99768,2.218155,0.0,0.0
0,SMAP2,49.96447,1.7249781,0.0,0.0
0,TPP1,49.772102,2.1687922,0.0,0.0
0,BID,49.692215,2.4828193,0.0,0.0
0,ZFP36L1,49.591297,1.3838757,0.0,0.0
0,COMT,49.54872,2.328924,0.0,0.0
0,UQCR11,49.3513,0.99266785,0.0,0.0
0,TLN1,49.242756,1.6951147,0.0,0.0
0,PPIF,49.195095,3.456976,0.0,0.0
0,RASSF2,49.127594,3.1258118,0.0,0.0
0,LAMTOR1,49.116436,1.5709589,0.0,0.0
0,RASSF4,49.09385,3.928219,0.0,0.0
0,GSTO1,49.01675,2.233542,0.0,0.0
0,RTN3,48.940327,2.3130076,0.0,0.0
0,CSF1R,48.72096,3.7076035,0.0,0.0
0,YBX3,48.634502,2.786625,0.0,0.0
0,TPM4,48.606853,1.7197943,0.0,0.0
0,AC090559.1,48.550697,4.207544,0.0,0.0
0,NDUFB1,48.476116,1.3026445,0.0,0.0
0,CLEC4A,48.32211,4.5849004,0.0,0.0
0,CD63,48.19748,1.7831119,0.0,0.0
0,GNAS,48.193287,1.4092109,0.0,0.0
0,ETS2,48.19215,3.517526,0.0,0.0
0,TPM3,48.144108,0.92804927,0.0,0.0
0,NAIP,48.07778,3.6572611,0.0,0.0
0,GLIPR2,48.047012,2.019684,0.0,0.0
0,GPCPD1,47.992714,2.2254968,0.0,0.0
0,PIM3,47.943253,2.1722271,0.0,0.0
0,KDM6B,47.914017,2.5547364,0.0,0.0
0,SNX10,47.799145,2.698418,0.0,0.0
0,FBXL5,47.79707,1.9365927,0.0,0.0
0,PTPN6,47.73683,1.4268904,0.0,0.0
0,NCOA4,47.69623,1.9589539,0.0,0.0
0,ATG16L2,47.673916,2.1483274,0.0,0.0
0,VASP,47.65742,1.649995,0.0,0.0
0,PLEKHO1,47.561523,2.9139922,0.0,0.0
0,POLR2L,47.511642,1.2552494,0.0,0.0
0,RNASET2,47.488457,1.172086,0.0,0.0
0,RHOA,47.48064,0.9063805,0.0,0.0
0,LRRC25,47.441,3.5465107,0.0,0.0
0,RNH1,47.302128,1.5901179,0.0,0.0
0,TMEM219,47.2751,1.5080961,0.0,0.0
0,SAMSN1,47.223816,2.1067703,0.0,0.0
0,SMIM25,47.15014,3.6362882,0.0,0.0
0,ITGAM,47.119812,2.7975206,0.0,0.0
0,RPS17,47.119797,0.8856781,0.0,0.0
0,CMTM6,46.14163,1.660573,0.0,0.0
0,NRGN,46.140545,4.2868686,0.0,0.0
0,LINC00937,46.077618,7.3503036,0.0,0.0
0,ENO1,46.072865,1.1561747,0.0,0.0
0,CREG1,46.006004,3.5211093,0.0,0.0
0,EIF4EBP1,45.93487,3.1336462,0.0,0.0
0,DDX3X,45.92681,1.4199388,0.0,0.0
0,APOBEC3A,45.87977,4.787687,0.0,0.0
0,IRS2,45.849308,2.9739363,0.0,0.0
0,GCA,45.842865,3.4356751,0.0,0.0
0,PFKFB3,45.840958,2.6975648,0.0,0.0
0,RPS24,45.771732,0.5299764,0.0,0.0
0,EREG,45.698612,6.1695075,0.0,0.0
0,FAM49A,45.580627,3.000971,0.0,0.0
0,CD33,45.548954,4.7891455,0.0,0.0
0,DEK,45.51407,1.3517091,0.0,0.0
0,PTGS2,45.50728,6.1567764,0.0,0.0
0,BCL3,45.361538,3.2446144,0.0,0.0
0,IFNGR1,45.329205,1.9238063,0.0,0.0
0,MT-CO3,45.30296,0.47545454,0.0,0.0
0,MEF2C,45.232582,2.0059047,0.0,0.0
0,C15orf39,45.180813,2.870788,0.0,0.0
0,HSBP1,45.17369,2.279325,0.0,0.0
0,MEGF9,45.09792,3.8146482,0.0,0.0
0,CALM2,45.012856,1.0505478,0.0,0.0
0,JARID2,44.930595,2.252378,0.0,0.0
0,SCPEP1,44.769833,2.68398,0.0,0.0
0,PLP2,44.73659,1.3432537,0.0,0.0
0,SULF2,44.480034,4.24762,0.0,0.0
0,SLC25A6,44.29955,0.80300283,0.0,0.0
0,SIRPA,44.23788,5.924432,0.0,0.0
0,NAGK,44.224407,2.598137,0.0,0.0
0,AC253572.2,44.175182,2.8100061,0.0,0.0
0,AC245014.3,44.029816,2.3306947,0.0,0.0
0,COX5B,44.004143,0.98948854,0.0,0.0
0,TGFB1,43.97817,1.2786788,0.0,0.0
0,PICALM,43.959244,2.582589,0.0,0.0
0,SH2B3,43.898876,3.3855033,0.0,0.0
0,C9orf72,43.85448,2.9737358,0.0,0.0
0,NBPF19,43.76889,2.3278172,0.0,0.0
0,BLOC1S1,43.568882,1.266884,0.0,0.0
0,EFHD2,43.561928,1.5728725,0.0,0.0
0,RNASE6,43.556255,3.6730583,0.0,0.0
0,MAP3K8,43.451653,1.4866939,0.0,0.0
0,SEC11A,43.362778,1.4317908,0.0,0.0
0,NR4A2,43.301174,1.1886389,0.0,0.0
0,NOP10,43.29254,1.6263496,0.0,0.0
0,ATF4,43.255295,1.6869558,0.0,0.0
0,ACAP2,43.244335,1.394831,0.0,0.0
0,EGR1,43.226215,3.676915,0.0,0.0
0,GABARAPL1,43.15351,1.7879393,0.0,0.0
0,RPL23,43.03872,0.7829806,0.0,0.0
0,VMP1,42.99503,2.0435257,0.0,0.0
0,BLVRA,42.98986,2.7132838,0.0,0.0
0,CUX1,42.85957,2.0301447,0.0,0.0
0,MFSD1,42.80574,2.4705725,0.0,0.0
0,ICAM1,42.776207,3.8644567,0.0,0.0
0,WDR83OS,42.698757,1.1918665,0.0,0.0
0,MAP2K3,42.679607,1.9323205,0.0,0.0
0,DDX21,42.645264,1.2579703,0.0,0.0
0,FES,42.6316,3.8091788,0.0,0.0
0,CD86,42.544838,3.443052,0.0,0.0
0,BST1,42.522587,5.8614817,0.0,0.0
0,NFKBID,42.514156,2.9567883,0.0,0.0
0,PPP1R9B,42.454426,2.8314092,0.0,0.0
0,SLC15A3,42.371235,4.651167,0.0,0.0
0,PPT1,42.354847,1.9848404,0.0,0.0
0,SH3BGRL,42.34138,1.1575075,0.0,0.0
0,CTSA,42.21729,1.8819696,0.0,0.0
0,UBE2R2,42.197445,2.343488,0.0,0.0
0,NME2,42.17039,0.9462533,0.0,0.0
0,CSF2RA,41.963413,4.9477034,0.0,0.0
0,ARPC2,41.729053,0.756237,0.0,0.0
0,USP15,41.719543,1.1746951,0.0,0.0
0,RNF144B,41.688538,3.9968567,0.0,0.0
0,BTG2,41.658566,1.09824,0.0,0.0
0,CXCL16,41.467728,3.2109156,0.0,0.0
0,UPP1,41.448208,1.8457533,0.0,0.0
0,ANKRD13D,41.43971,2.3616707,0.0,0.0
0,MARCH1,41.398582,2.6495237,0.0,0.0
0,RAB24,41.29521,1.9016954,0.0,0.0
0,OSCAR,41.184303,5.4316626,0.0,0.0
0,METRNL,41.166107,2.674235,0.0,0.0
0,SRRM2,41.14215,1.1260886,0.0,0.0
0,METTL9,41.137928,1.5157275,0.0,0.0
0,CLTA,41.133068,1.6371146,0.0,0.0
0,ARHGAP26,41.117935,3.154828,0.0,0.0
0,PARVG,41.110214,1.6717058,0.0,0.0
0,FERMT3,41.048058,1.4552186,0.0,0.0
0,TCF25,41.027428,1.0980992,0.0,0.0
0,SAT2,40.97065,1.6914488,0.0,0.0
0,ACTR2,40.930855,1.2200494,0.0,0.0
0,KIAA0930,40.8428,4.162378,0.0,0.0
0,ATP5MG,40.779953,0.67991155,0.0,0.0
0,CMIP,40.74152,2.4938867,0.0,0.0
0,MKNK2,40.55328,2.05737,0.0,0.0
0,LILRB1,40.276142,2.4013462,0.0,0.0
0,SEC14L1,40.274834,2.1061893,0.0,0.0
0,CARD19,40.204285,2.5873144,0.0,0.0
0,CCNY,39.98462,3.175401,0.0,0.0
0,GNS,39.923985,2.9485304,0.0,0.0
0,NCF4,39.908638,2.6175401,0.0,0.0
0,DENND3,39.853188,2.9012086,0.0,0.0
0,LTBR,39.844864,4.7458797,0.0,0.0
0,COX4I1,39.712284,0.5933582,0.0,0.0
0,NADK,39.658962,2.8298771,0.0,0.0
0,CLEC4E,39.559128,7.418395,0.0,0.0
0,MANBA,39.48807,2.1708853,0.0,0.0
0,CTNNB1,39.47612,1.9145155,0.0,0.0
0,GAA,39.44975,3.0479968,0.0,0.0
0,NAPRT,39.383266,2.6885514,0.0,0.0
0,STX10,39.31846,1.7445264,0.0,0.0
0,RHOB,39.278698,1.9412801,0.0,0.0
0,BACH1,39.19649,2.1354992,0.0,0.0
0,MTDH,39.17065,1.0506713,0.0,0.0
0,HIGD2A,39.163933,0.89646167,0.0,0.0
0,SKAP2,39.13108,2.377812,0.0,0.0
0,ADGRE2,39.116253,4.1792912,0.0,0.0
0,PPP1CB,39.076233,1.6669693,0.0,0.0
0,HRH2,39.01667,3.7267396,0.0,0.0
0,LAT2,38.94477,2.4280522,0.0,0.0
0,MAP3K3,38.849472,2.9584703,0.0,0.0
0,DOK3,38.833836,3.8505943,0.0,0.0
0,FAM120A,38.79615,2.2525766,0.0,0.0
0,MGST1,38.76729,6.289946,0.0,0.0
0,PLCB2,38.712524,2.1764362,0.0,0.0
0,SRA1,38.702538,1.9674062,0.0,0.0
0,EHBP1L1,38.63773,2.9763925,0.0,0.0
0,PRKCD,38.583244,2.5206223,0.0,0.0
0,TET2,38.53891,2.5192566,0.0,0.0
0,HNMT,38.50852,5.4600735,0.0,0.0
0,ZNF467,38.49658,4.541053,0.0,0.0
0,CKLF,38.458378,1.4259967,0.0,0.0
0,CHP1,38.452248,2.8334365,0.0,0.0
0,HMOX1,38.42179,3.3042424,0.0,0.0
0,MED13L,38.279926,2.147107,0.0,0.0
0,GNB1,38.21949,1.8288728,0.0,0.0
0,CD1D,38.21802,4.7555304,0.0,0.0
0,MT-CO2,38.123962,0.3829014,0.0,0.0
0,RTN4,38.08115,1.3576722,0.0,0.0
0,IVNS1ABP,38.056915,1.8530171,0.0,0.0
0,CKAP4,38.050587,2.9022946,0.0,0.0
0,AC103591.3,38.00891,2.379969,0.0,0.0
0,NFAM1,37.906567,5.2576485,0.0,0.0
0,MTPN,37.87123,1.2422956,0.0,0.0
0,RAB32,37.794018,4.5894904,0.0,0.0
0,DOCK2,37.612892,1.5058246,1.323315508756847e-309,4.527917669139663e-308
0,PYGL,37.57435,5.05837,5.641117046779755e-309,1.927252865023111e-307
0,TACC1,37.570187,1.715707,6.59683847580237e-309,2.250344018660486e-307
0,GNAQ,37.516857,2.9421084,4.892478922854762e-308,1.6664124719635506e-306
0,SQSTM1,37.491234,1.0028306,1.2797149423872018e-307,4.3521941813368385e-306
0,ATP5ME,37.477116,0.80449224,2.1732970366796853e-307,7.380003825311985e-306
0,NUMB,37.471615,2.135151,2.6713948938617057e-307,9.057723532873088e-306
0,CD163,37.43115,6.7127814,1.2171893148924933e-306,4.120819209966351e-305
0,IMPDH1,37.377296,1.9683143,9.136280537978892e-306,3.0884480866788284e-304
0,ATP2B1,37.35942,1.6964498,1.7828378082155377e-305,6.017680818527212e-304
0,IRF1,37.348473,1.1311611,2.684268074951839e-305,9.033145608750971e-304
0,PTTG1IP,37.32425,2.1810396,6.636108533067411e-305,2.2298516786411842e-303
0,JDP2,37.23662,5.2835646,1.744634676886394e-303,5.85352316253991e-302
0,DPYD,37.1576,1.6754578,3.3050018361098623e-302,1.1072249434824175e-300
0,HEXB,37.096935,2.143123,3.14783372049452e-301,1.0529996377081965e-299
0,RAB5IF,36.91013,1.2847697,3.178705945836148e-298,1.0601669191714439e-296
0,SHTN1,36.893753,4.775466,5.82010542242604e-298,1.9382505387503693e-296
0,BRK1,36.88979,1.039016,6.73657723564705e-298,2.2401364834271657e-296
0,LY96,36.846138,3.2702947,3.372146779836558e-297,1.116389478174209e-295
0,AOAH,36.83172,1.7353295,5.7383167993102786e-297,1.89694048420204e-295
0,BCL6,36.811,3.7420406,1.231097303705274e-296,4.063707364554203e-295
0,C20orf27,36.788784,2.024989,2.790299371697656e-296,9.18343983828821e-295
0,WAS,36.5985,1.0157816,3.0215169416995114e-293,9.915346384998134e-292
0,RASGRP4,36.580833,4.3899946,5.7699669915542e-293,1.890696045144899e-291
0,CALHM6,36.512856,2.4609947,6.93334091930345e-292,2.2685972343248576e-290
0,TLR4,36.509262,5.079465,7.9065462236606245e-292,2.5832654517654495e-290
0,TMEM176A,36.376194,5.4509344,1.0130225777975625e-289,3.300189373184918e-288
0,PID1,36.371403,5.5007386,1.2059914513525922e-289,3.923142625660911e-288
0,CFL1,36.35543,0.5877448,2.1565398814614615e-289,7.005165583109113e-288
0,IFI6,36.35175,1.911931,2.46566841394167e-289,7.99774468487496e-288
0,ATP5PD,36.31475,1.023599,9.466794635517563e-289,3.0618396597813726e-287
0,RAB20,36.297054,4.647014,1.8007082737340876e-288,5.81563998737199e-287
0,RBPJ,36.26798,2.014506,5.1752960581275505e-288,1.669032978746135e-286
0,NBPF10,36.226364,2.5633557,2.3415738427625013e-287,7.540741244569169e-286
0,SOCS3,36.195,1.7388116,7.29688058951283e-287,2.346501170661962e-285
0,ATP6V1B2,36.178524,2.5113695,1.3251875136652102e-286,4.25538754388116e-285
0,DENND10,36.12559,2.083713,8.994042819875932e-286,2.8840040733562167e-284
0,GDI2,36.12533,1.109586,9.079148044494399e-286,2.9071406135052965e-284
0,AGTPBP1,36.09331,1.7250038,2.887936834690687e-285,9.220857779725058e-284
0,EIF3A,36.02553,1.1307822,3.332914219844333e-284,1.0626504627645725e-282
0,SLC8A1,35.942394,4.591542,6.653741301029565e-283,2.1154373547154337e-281
0,PTPN18,35.76834,1.9728036,3.4316214862132987e-280,1.0879403372816908e-278
0,TMEM205,35.763622,2.4889266,4.063284731576237e-280,1.2863820745410466e-278
0,OGFR,35.73119,1.6183776,1.2965212879654656e-279,4.09883335629195e-278
0,TGOLN2,35.64244,1.2500787,3.0857032127345444e-278,9.741447863999942e-277
0,ZFHX3,35.637215,4.6131973,3.717905715890819e-278,1.1720802204899624e-276
0,ATOX1,35.593155,1.8632509,1.7877278636384165e-277,5.627957871981473e-276
